,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL
290,9,700,BIC,1.0,0.18181818181818182,0.0,0.0,0.5,0.09090909090909091
291,9,800,L2-DN,0.5555555555555556,0.45454545454545453,0.0,0.0,0.5555555555555556,0.45454545454545453
292,9,800,L2,0.0,0.0,0.0,0.0,0.0,0.0
293,9,800,BIC,0.0,0.0,0.0,0.0,0.0,0.0
294,9,900,L2-DN,0.7,0.6363636363636364,0.0,0.0,0.5,0.45454545454545453
295,9,900,L2,0.75,0.2727272727272727,0.0,0.0,0.75,0.2727272727272727
296,9,900,BIC,1.0,0.18181818181818182,0.0,0.0,0.5,0.09090909090909091
297,9,1000,L2-DN,0.8888888888888888,0.7272727272727273,0.0,0.0,0.6666666666666666,0.5454545454545454
298,9,1000,L2,1.0,0.18181818181818182,0.0,0.0,1.0,0.18181818181818182
299,9,1000,BIC,0.0,0.0,0.0,0.0,0.0,0.0
