,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL,HAMMING,SCALED HAMMING,SHD,SCALED SHD
158,7,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
159,7,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
160,8,1600,BDeu,1.0,0.92,0.10810810810810811,0.8,0.6388888888888888,0.92,2,0.08,15,0.6
161,8,1600,WMSE,0.8888888888888888,0.64,0.08,0.4,0.4444444444444444,0.64,11,0.44,27,1.08
162,8,1600,BIC,0.8571428571428571,0.72,0.05555555555555555,0.2,0.48484848484848486,0.64,10,0.4,24,0.96
163,8,1600,qNML,0.7727272727272727,0.68,0.1,0.2,0.5172413793103449,0.6,13,0.52,22,0.88
164,8,3200,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
165,8,3200,WMSE,1.0,0.72,0.07407407407407407,0.4,0.5,0.72,7,0.28,25,1.0
166,8,3200,BIC,0.8260869565217391,0.76,0.10526315789473684,0.4,0.5588235294117647,0.76,10,0.4,21,0.84
167,8,3200,qNML,0.8,0.8,0.18181818181818182,0.4,0.53125,0.68,10,0.4,20,0.8
168,8,6400,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
169,8,6400,WMSE,0.9523809523809523,0.8,0.0,0.0,0.5428571428571428,0.76,6,0.24,21,0.84
170,8,6400,BIC,0.9230769230769231,0.96,0.14285714285714285,0.8,0.6486486486486487,0.96,3,0.12,14,0.56
171,8,6400,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
172,8,12800,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
173,8,12800,WMSE,1.0,0.8,0.025,0.2,0.5405405405405406,0.8,5,0.2,22,0.88
174,8,12800,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
175,8,12800,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
176,8,25600,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
177,8,25600,WMSE,0.9130434782608695,0.84,0.0,0.0,0.5277777777777778,0.76,6,0.24,21,0.84
178,8,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
179,8,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
180,9,1600,BDeu,1.0,0.92,0.10810810810810811,0.8,0.6388888888888888,0.92,2,0.08,15,0.6
181,9,1600,WMSE,0.8888888888888888,0.64,0.08695652173913043,0.4,0.4444444444444444,0.64,11,0.44,27,1.08
182,9,1600,BIC,0.8181818181818182,0.72,0.1111111111111111,0.4,0.5294117647058824,0.72,11,0.44,22,0.88
183,9,1600,qNML,0.8,0.8,0.16666666666666666,0.6,0.6060606060606061,0.8,10,0.4,18,0.72
184,9,3200,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
185,9,3200,WMSE,0.9444444444444444,0.68,0.07407407407407407,0.4,0.4722222222222222,0.68,9,0.36,26,1.04
186,9,3200,BIC,0.9166666666666666,0.88,0.1,0.6,0.6111111111111112,0.88,5,0.2,17,0.68
187,9,3200,qNML,0.88,0.88,0.09375,0.6,0.5945945945945946,0.88,6,0.24,18,0.72
188,9,6400,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
189,9,6400,WMSE,0.95,0.76,0.0,0.0,0.5454545454545454,0.72,7,0.28,21,0.84
190,9,6400,BIC,0.92,0.92,0.13793103448275862,0.8,0.6571428571428571,0.92,4,0.16,14,0.56
191,9,6400,qNML,0.8846153846153846,0.92,0.12903225806451613,0.8,0.6388888888888888,0.92,5,0.2,15,0.6
192,9,12800,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
193,9,12800,WMSE,1.0,0.84,0.029411764705882353,0.2,0.5405405405405406,0.8,4,0.16,21,0.84
194,9,12800,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
195,9,12800,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
196,9,25600,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
197,9,25600,WMSE,0.9130434782608695,0.84,0.0,0.0,0.5428571428571428,0.76,6,0.24,20,0.8
198,9,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
199,9,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
